cut_date,target_date,horizon_days,cut_price,predicted_price,actual_price,model_abs_error_pct,naive_abs_error_pct,model_beats_naive
2023-01-01,2024-01-01,365,16625.080078125,70188.20553715597,44167.33203125,58.914297760832035,165.66688294851963,1
2023-01-01,2024-12-31,730,16625.080078125,106956.60458580502,93429.203125,14.478772170096054,461.9774622796108,1
2023-02-01,2023-05-02,90,23723.76953125,50245.88482059144,28680.537109375,75.19157548889568,20.893676157137374,0
2023-02-01,2023-07-31,180,23723.76953125,56108.59203892295,29230.111328125,91.95476681245367,23.210231365727108,0
2023-02-01,2024-02-01,365,23723.76953125,69993.05362089528,43075.7734375,62.488210971882886,81.5722133902822,1
2023-02-01,2025-01-31,730,23723.76953125,106022.4511837837,102405.0234375,3.532470991026626,331.65578430783336,1
2023-03-01,2023-05-30,90,23646.55078125,50420.589713612455,27702.349609375,82.00835100481578,17.151756573905708,0
2023-03-01,2023-08-28,180,23646.55078125,56228.61683841472,26106.150390625,115.38455879962686,10.401515350497892,0
2023-03-01,2024-02-29,365,23646.55078125,69957.58402450985,61198.3828125,14.312798491499933,158.8046915536869,1
2023-03-01,2025-02-28,730,23646.55078125,105454.53500632713,84373.0078125,24.986103660872306,256.8089426361568,1
2023-04-01,2023-06-30,90,28411.03515625,50691.44758507049,30477.251953125,66.32551931859074,7.272585407436183,0
2023-04-01,2023-09-28,180,28411.03515625,56452.46039757823,27021.546875,108.91646454854644,5.1421492917399725,0
2023-04-01,2024-03-31,365,28411.03515625,70043.70159403644,71333.6484375,1.8416314587996974,151.07725940005983,1
2023-04-01,2025-03-31,730,28411.03515625,105053.21869051679,82548.9140625,27.261781555331165,190.55229282745958,1
2023-05-01,2023-07-30,90,28091.568359375,51401.20567486779,29275.30859375,75.57869803579615,4.213863103801918,0
2023-05-01,2023-10-28,180,28091.568359375,57174.31376517258,34089.57421875,67.71788758137518,21.351623315019673,0
2023-05-01,2024-04-30,365,28091.568359375,70771.26355825111,60636.85546875,16.713281074946273,115.85429013084511,1
2023-05-01,2025-04-30,730,28091.568359375,105683.30212196839,94207.3125,12.181633588123407,235.35796682765206,1
2023-06-01,2023-08-30,90,26819.97265625,52148.036884814814,27297.265625,91.03758450097443,1.7796176560932242,0
2023-06-01,2023-11-28,180,26819.97265625,57931.09372825709,37831.0859375,53.130930008099476,41.0556469328988,0
2023-06-01,2024-05-31,365,26819.97265625,71527.09689672069,67491.4140625,5.97954997725112,151.64609571953505,1
2023-06-01,2025-05-31,730,26819.97265625,106317.17193118474,104638.09375,1.6046528764145584,290.1498897524626,1
2023-07-01,2023-09-29,90,30590.078125,53025.77696169344,26911.720703125,97.03599612467761,13.668235719494026,0
2023-07-01,2023-12-28,180,30590.078125,58834.90476870643,42627.85546875,38.01985608175302,39.35190127517858,1
2023-07-01,2024-06-30,365,30590.078125,72469.01471009271,62678.29296875,15.620594112580811,104.89745960316993,1
2023-07-01,2025-06-30,730,30590.078125,107243.26736883007,107135.3359375,0.10074307452867526,250.22903668213496,1
2023-08-01,2023-10-30,90,29675.732421875,53795.226374425176,34502.36328125,55.91751189884351,16.264571976721044,0
2023-08-01,2024-01-28,180,29675.732421875,59618.73355551955,42035.59375,41.82916960824314,41.649726289532516,0
2023-08-01,2024-07-31,365,29675.732421875,73264.2374529568,64619.25,13.378346936797936,117.75115465176165,1
2023-08-01,2025-07-31,730,29675.732421875,107958.70465252176,115758.203125,7.2245202437190015,290.07698775336934,1
2023-09-01,2023-11-30,90,25800.724609375,54235.469841248356,37712.74609375,43.81204091164448,46.169329213516065,1
2023-09-01,2024-02-28,180,25800.724609375,60032.52906757382,62504.7890625,4.118200637763159,142.25982025244414,1
2023-09-01,2024-08-31,365,25800.724609375,73592.54336641025,58969.8984375,24.796795172384844,128.55907859298102,1
2023-09-01,2025-08-31,730,25800.724609375,107955.35155600899,108236.7109375,0.2606256914878813,319.51035320213805,1
2023-10-01,2023-12-30,90,27983.75,54647.79069682745,42156.90234375,29.629521285093396,50.64779503729844,1
2023-10-01,2024-03-29,180,27983.75,60415.1155984559,69892.828125,15.687651066559138,149.76219457720998,1
2023-10-01,2024-09-30,365,27983.75,73882.3965867206,63329.5,16.66347687368541,126.3081252512619,1
2023-10-01,2025-09-30,730,27983.75,107897.82006737619,114056.0859375,5.707497951560381,307.57970585607717,1
2023-11-01,2024-01-30,90,35437.25390625,55397.34430235866,42952.609375,28.97317557289536,21.20749956707151,0
2023-11-01,2024-04-29,180,35437.25390625,61173.80062461487,63841.12109375,4.360233370986366,80.15256278785887,1
2023-11-01,2024-10-31,365,35437.25390625,74640.86914363044,70215.1875,6.30302617027183,98.13947120664528,1
2023-11-01,2025-10-31,730,35437.25390625,108551.80142450341,109556.1640625,0.9252381119581043,209.1553435611381,1
2023-12-01,2024-02-29,90,38688.75,56070.271277548614,61198.3828125,9.145865390176478,58.181339052050006,1
2023-12-01,2024-05-29,180,38688.75,61859.06726737632,67578.09375,9.245251723411974,74.67117379083066,1
2023-12-01,2024-11-30,365,38688.75,75337.5707238551,96449.0546875,28.02251753116338,149.2948329617783,1
2023-12-01,2025-11-30,730,38688.75,109194.07791564414,90394.3125,20.797509152629633,133.64495492875835,1
2024-01-01,2024-03-31,90,44167.33203125,57062.7140269809,71333.6484375,25.009210749722467,61.50771431479909,1
2024-01-01,2024-06-29,180,44167.33203125,62900.89833914709,60887.37890625,3.3069569902119955,37.856139608274184,1
2024-01-01,2024-12-31,365,44167.33203125,76478.86778805846,93429.203125,22.163423475246844,111.53463165693465,1
2024-01-01,2025-12-31,730,44167.33203125,110511.0274420774,87508.828125,26.285575764105108,98.1302109511263,1
2024-02-01,2024-05-01,90,43075.7734375,57942.40820546921,58254.01171875,0.5377814332048647,35.236136394097684,1
2024-02-01,2024-07-30,180,43075.7734375,63816.621572029966,66201.015625,3.7363213442421994,53.685030684482406,1
2024-02-01,2025-01-31,365,43075.7734375,77462.71370292567,102405.0234375,32.199116894135216,137.7322918788276,1
2024-02-01,2026-01-31,730,43075.7734375,111590.8590250457,78621.1171875,41.93496991262238,82.51817881244514,1
2024-03-01,2024-05-30,90,62440.6328125,59143.878824269,68364.9921875,15.590985147641723,9.487987402033514,0
2024-03-01,2024-08-28,180,62440.6328125,65095.65345248748,59027.625,10.279980691222935,5.782051730016247,0
2024-03-01,2025-03-01,365,62440.6328125,78909.41852539542,86031.9140625,9.026166546661795,37.78193811847028,1
2024-03-01,2026-03-01,730,62440.6328125,113397.55932975828,65738.1015625,72.49898709342317,5.280966257824149,0
2024-04-01,2024-06-30,90,69702.1484375,61532.88291201928,62678.29296875,1.8614600885325627,11.206200960597211,1
2024-04-01,2024-09-28,180,69702.1484375,67690.51964651255,65887.6484375,2.736281005267216,5.789400730576055,1
2024-04-01,2025-04-01,365,69702.1484375,81972.9536478786,85169.171875,3.8991131646311183,22.190167425569186,1
2024-04-01,2026-04-01,730,69702.1484375,117588.47454993147,68078.5546875,72.72469295168816,2.3848828128810284,0
2024-05-01,2024-07-30,90,58254.01171875,63980.20799560095,66201.015625,3.4710853543204356,13.6419856277334,1
2024-05-01,2024-10-28,180,58254.01171875,70344.84966441941,69907.7578125,0.6252408396386189,20.005053300044317,1
2024-05-01,2025-05-01,365,58254.01171875,85097.26880893006,96492.3359375,13.3906378995023,65.64067107234501,1
2024-05-01,2026-05-01,730,58254.01171875,121837.07490074108,78179.0,55.843736682153875,34.203632837250275,0
2024-06-01,2024-08-30,90,67706.9375,66379.20555209025,59119.4765625,12.2797585697759,14.525603805746634,1
2024-06-01,2024-11-28,180,67706.9375,72940.77246472944,95652.46875,31.137175434017816,41.27425088455669,1
2024-06-01,2025-06-01,365,67706.9375,88138.45001721912,105652.1015625,19.87061440479081,56.0432438145648,1
2024-06-01,2026-06-01,730,67706.9375,125934.5677237214,71319.7734375,76.5773524702546,5.335990772732857,0
2024-07-01,2024-09-29,90,62851.98046875,68709.36461236104,65635.3046875,4.6835463619726125,4.428379500521662,0
2024-07-01,2024-12-28,180,62851.98046875,75458.5490273565,95163.9296875,26.114179127668603,51.40959597099013,1
2024-07-01,2025-07-01,365,62851.98046875,91079.3281367183,105698.28125,16.05079155978988,68.17016816606628,1
2024-07-01,2026-07-01,730,62851.98046875,129873.87116310603,60003.7578125,116.44289607483658,4.746740471072064,0
