run_mode,run_id,generated_at_utc,code_version,official_daily,forecast_id,coingecko_id,forecast_date,anchor_price,anchor_date,status,input_manifest_id,N,cone_width,distinct_analogue_assets,drawdown,horizon,implicit_price,max_gain,negative_close_pct,percentile_return,positive_close_pct,quality,similarity_mean,similarity_median
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:chainlink:2026-09-25:8a8921f3b02cf2a3ba92570c1cea306525e7fd77c8b2956c140334f3ceca7f0f,chainlink,2026-09-25,13.383999824523926,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,23.898095646022327,34,"{""p10"":-19.283134136504593,""p25"":-11.506191240891013,""p50"":-3.6688726905309665,""p75"":-0.23030547760528597,""p90"":0.0}",30,"{""p10"":12.036555667184631,""p25"":13.301264335034762,""p50"":14.408138151739601,""p75"":16.49978541436295,""p90"":21.696919801733724}","{""p10"":11.971722630540267,""p25"":15.40327702147682,""p50"":23.463870510713058,""p75"":50.89679362232141,""p90"":99.71637946871711}",30.0,"{""p10"":-10.067574529329637,""p25"":-0.6181671441564451,""p50"":7.651960106418376,""p75"":23.279928501865882,""p90"":62.11087930513697}",70.0,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":23.898095646022327,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":34,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":87.9097423136171}",87.9097423136171,87.66375396868148
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:chainlink:2026-09-25:8a8921f3b02cf2a3ba92570c1cea306525e7fd77c8b2956c140334f3ceca7f0f,chainlink,2026-09-25,13.383999824523926,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,33.48668732946249,34,"{""p10"":-21.804166598783887,""p25"":-16.31189978943649,""p50"":-8.352859821936004,""p75"":-2.5674544102201184,""p90"":0.0}",60,"{""p10"":11.747884622153208,""p25"":12.528732148033024,""p50"":14.497087364612051,""p75"":17.01059032144716,""p90"":30.97125964430387}","{""p10"":13.067213838046738,""p25"":22.1612779600439,""p50"":38.509608094349915,""p75"":73.4853339223597,""p90"":204.01089582925653}",37.5,"{""p10"":-12.224411415284193,""p25"":-6.390224803528222,""p50"":8.316553755840472,""p75"":27.096462525934268,""p90"":131.4051109561004}",62.5,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":33.48668732946249,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":34,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":87.9097423136171}",87.9097423136171,87.66375396868148
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:monero:2026-09-25:bcbb385cb693d683844bbef7c9325c4fb20f26a919c19400c7a0addfc7e843c4,monero,2026-09-25,555.4024047851562,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,26.537377134650598,32,"{""p10"":-17.475625687674786,""p25"":-8.151046271896256,""p50"":-3.975309419870804,""p75"":0.0,""p90"":0.0}",7,"{""p10"":485.4533409341348,""p25"":520.9838314279422,""p50"":584.4513143870198,""p75"":668.3730622006979,""p90"":830.4596744088451}","{""p10"":0.0,""p25"":0.536617084561597,""p50"":8.421717892020942,""p75"":28.293543370024693,""p90"":49.52396087123317}",37.5,"{""p10"":-12.594303382262009,""p25"":-6.19705155409401,""p50"":5.23024555738113,""p75"":20.340325580556588,""p90"":49.52396087123317}",62.5,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":26.537377134650598,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":32,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":87.29139378653403}",87.29139378653403,86.89063713071656
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:monero:2026-09-25:bcbb385cb693d683844bbef7c9325c4fb20f26a919c19400c7a0addfc7e843c4,monero,2026-09-25,555.4024047851562,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,58.48158245083603,32,"{""p10"":-24.60913890901439,""p25"":-12.618545557029385,""p50"":-4.696621442599557,""p75"":0.0,""p90"":0.0}",14,"{""p10"":437.5315427221206,""p25"":498.73991305642386,""p50"":598.4112495026769,""p75"":823.5480283447811,""p90"":946.8598048233127}","{""p10"":0.0,""p25"":3.9384434162041684,""p50"":15.994971792947076,""p75"":50.74509902582763,""p90"":70.996277965273}",37.5,"{""p10"":-21.222605636471997,""p25"":-10.202060927455094,""p50"":7.743726773051618,""p75"":48.279521523380936,""p90"":70.48176181188524}",62.5,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":58.48158245083603,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":32,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":87.29139378653403}",87.29139378653403,86.89063713071656
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:monero:2026-09-25:bcbb385cb693d683844bbef7c9325c4fb20f26a919c19400c7a0addfc7e843c4,monero,2026-09-25,555.4024047851562,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,60.12238513757925,32,"{""p10"":-35.37106475716254,""p25"":-14.7059140906494,""p50"":-5.474312618130273,""p75"":-0.4501568842235626,""p90"":0.0}",30,"{""p10"":423.2379115573862,""p25"":533.9543136720375,""p50"":663.6090949728749,""p75"":867.8754865403461,""p90"":1137.0066969811216}","{""p10"":0.0,""p25"":8.22840614451546,""p50"":49.07796284872339,""p75"":82.10029560528652,""p90"":125.98967936566994}",32.5,"{""p10"":-23.796168703823785,""p25"":-3.861720966335286,""p50"":19.482575022262616,""p75"":56.26066417124397,""p90"":104.71764025237603}",67.5,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":60.12238513757925,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":32,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":87.29139378653403}",87.29139378653403,86.89063713071656
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:monero:2026-09-25:bcbb385cb693d683844bbef7c9325c4fb20f26a919c19400c7a0addfc7e843c4,monero,2026-09-25,555.4024047851562,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,72.87522012478115,32,"{""p10"":-38.1603110914725,""p25"":-21.93601939759384,""p50"":-7.994139586605104,""p75"":-1.076323262174908,""p90"":0.0}",60,"{""p10"":408.68518259720577,""p25"":547.2007841087518,""p50"":709.9050824614733,""p75"":951.9515091742625,""p90"":1386.0712624731862}","{""p10"":6.390844910765934,""p25"":23.358643666209524,""p50"":51.129555415123406,""p75"":103.56993538928637,""p90"":166.40994986405934}",30.0,"{""p10"":-26.416382234553776,""p25"":-1.4766988053602381,""p50"":27.818150649902663,""p75"":71.39852131942091,""p90"":149.5616242442007}",70.0,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":72.87522012478115,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":32,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":87.29139378653403}",87.29139378653403,86.89063713071656
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:whitebit:2026-09-25:8ed31a0e5eac88736c6de044af4fb0025cac9ec873e3da7796fa4024e0a904a9,whitebit,2026-09-25,84.1906967163086,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,20.887981596298843,28,"{""p10"":-17.344055425456002,""p25"":-10.67282192956878,""p50"":-5.270043122294038,""p75"":-0.5221456376989786,""p90"":0.0}",7,"{""p10"":69.58861561475446,""p25"":77.58096158243175,""p50"":86.53688980040121,""p75"":95.16669881833006,""p90"":108.96069393193592}","{""p10"":0.0,""p25"":1.770923743165409,""p50"":8.292520573223383,""p75"":15.633593877592794,""p90"":32.352481587775046}",40.0,"{""p10"":-17.344055425456002,""p25"":-7.850909176044945,""p50"":2.786760503952601,""p75"":13.0370724202539,""p90"":29.421299718059128}",60.0,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":20.887981596298843,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":28,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":83.66316229710111}",83.66316229710111,83.20388279350453
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:whitebit:2026-09-25:8ed31a0e5eac88736c6de044af4fb0025cac9ec873e3da7796fa4024e0a904a9,whitebit,2026-09-25,84.1906967163086,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,28.54010594286491,28,"{""p10"":-22.261356927009853,""p25"":-14.133100620687008,""p50"":-8.25935241986178,""p75"":-1.549952879932598,""p90"":0.0}",14,"{""p10"":65.44870522095476,""p25"":74.66953811637819,""p50"":85.58648533675122,""p75"":98.69765215324874,""p90"":114.86044959241362}","{""p10"":0.2132324939611797,""p25"":5.631905839963763,""p50"":11.869019055936002,""p75"":22.732325660454848,""p90"":44.70243559129433}",47.5,"{""p10"":-22.261356927009853,""p25"":-11.309038850234455,""p50"":1.657889380754185,""p75"":17.231067092630454,""p90"":36.4289096923033}",52.5,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":28.54010594286491,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":28,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":83.66316229710111}",83.66316229710111,83.20388279350453
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:whitebit:2026-09-25:8ed31a0e5eac88736c6de044af4fb0025cac9ec873e3da7796fa4024e0a904a9,whitebit,2026-09-25,84.1906967163086,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,31.03269517551698,28,"{""p10"":-28.135356842619355,""p25"":-22.941821965130963,""p50"":-16.43781378453043,""p75"":-5.042454924921935,""p90"":-0.534737906530942}",30,"{""p10"":68.65693234402379,""p25"":73.85951346989965,""p50"":84.47384463553226,""p75"":99.98615574801569,""p90"":118.98025537600694}","{""p10"":0.2132324939611797,""p25"":6.119136333937264,""p50"":15.712003877638603,""p75"":45.90028701601693,""p90"":65.01502563002141}",50.0,"{""p10"":-18.450689895853724,""p25"":-12.271169677121438,""p50"":0.3363173489082327,""p75"":18.761525498395542,""p90"":41.322331346094266}",50.0,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":31.03269517551698,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":28,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":83.66316229710111}",83.66316229710111,83.20388279350453
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:whitebit:2026-09-25:8ed31a0e5eac88736c6de044af4fb0025cac9ec873e3da7796fa4024e0a904a9,whitebit,2026-09-25,84.1906967163086,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,31.51140655497546,28,"{""p10"":-37.488693659644944,""p25"":-29.805600231080923,""p50"":-18.15903143367676,""p75"":-8.682240688191145,""p90"":-0.5945015363101668}",60,"{""p10"":62.30984173688461,""p25"":72.12910093940845,""p50"":81.14901813454918,""p75"":98.65877366315081,""p90"":164.97037856439414}","{""p10"":0.8942064539716221,""p25"":6.119136333937264,""p50"":23.319836183969578,""p75"":57.77312849481636,""p90"":129.59870572897225}",55.00000000000001,"{""p10"":-25.989635236247477,""p25"":-14.326518543424404,""p50"":-3.6128440556903065,""p75"":17.184888011551053,""p90"":95.94846580291775}",45.0,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":31.51140655497546,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":28,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":83.66316229710111}",83.66316229710111,83.20388279350453
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:cardano:2026-09-25:b537f15d7447e454207b71b21962f1495805f21b8c1d33669ce9da2ae164de79,cardano,2026-09-25,0.2471899986267089,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,14.023831698861798,29,"{""p10"":-16.997218433654663,""p25"":-9.904400486615714,""p50"":-4.035984440578472,""p75"":-0.5570764067850009,""p90"":0.0}",7,"{""p10"":0.21180925222879704,""p25"":0.23209348461864018,""p50"":0.2504091047834608,""p75"":0.26675899400246866,""p90"":0.30915398405496747}","{""p10"":0.0,""p25"":2.1219212455389047,""p50"":5.649900426543885,""p75"":11.427784513115535,""p90"":25.067351338042098}",42.5,"{""p10"":-14.313178767131951,""p25"":-6.107251139584544,""p50"":1.3022800981576932,""p75"":7.916580559277254,""p90"":25.067351338042098}",57.49999999999999,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":14.023831698861798,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":29,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":76.83464402771266}",76.83464402771266,76.33589694041426
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:cardano:2026-09-25:b537f15d7447e454207b71b21962f1495805f21b8c1d33669ce9da2ae164de79,cardano,2026-09-25,0.2471899986267089,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,27.083207405443055,29,"{""p10"":-18.758018604075275,""p25"":-13.598570588742744,""p50"":-5.789102296421245,""p75"":-2.0336950608452837,""p90"":0.0}",14,"{""p10"":0.21726018691029136,""p25"":0.2361312495125997,""p50"":0.2596373971445919,""p75"":0.30307822952618313,""p90"":0.3498953844879009}","{""p10"":0.2126588050788004,""p25"":4.067224875905273,""p50"":11.236652619888442,""p75"":30.95153215423985,""p90"":47.12573856457958}",35.0,"{""p10"":-12.108018885349678,""p25"":-4.4737850137737345,""p50"":5.035559119315469,""p75"":22.60942239166932,""p90"":41.54916721217809}",65.0,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":27.083207405443055,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":29,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":76.83464402771266}",76.83464402771266,76.33589694041426
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:cardano:2026-09-25:b537f15d7447e454207b71b21962f1495805f21b8c1d33669ce9da2ae164de79,cardano,2026-09-25,0.2471899986267089,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,40.21496113263577,29,"{""p10"":-21.39177805219089,""p25"":-18.48064153605891,""p50"":-12.08352540632901,""p75"":-3.956830270834047,""p90"":0.0}",30,"{""p10"":0.20636845431997292,""p25"":0.219423369717864,""p50"":0.25485273975303563,""p75"":0.3188307315893579,""p90"":0.36765331636916526}","{""p10"":3.0397114240911565,""p25"":6.668995041942916,""p50"":13.08112829806467,""p75"":54.315873322409054,""p90"":67.69592930767395}",47.5,"{""p10"":-16.514237846807934,""p25"":-11.232909528340727,""p50"":3.0999397908078596,""p75"":28.982051604295044,""p90"":48.733087265546146}",52.5,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":40.21496113263577,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":29,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":76.83464402771266}",76.83464402771266,76.33589694041426
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:cardano:2026-09-25:b537f15d7447e454207b71b21962f1495805f21b8c1d33669ce9da2ae164de79,cardano,2026-09-25,0.2471899986267089,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,67.02903289111214,29,"{""p10"":-29.318117473282257,""p25"":-20.67121793814711,""p50"":-13.90842257051753,""p75"":-4.304206555399864,""p90"":-1.800793817709008}",60,"{""p10"":0.18720108979846165,""p25"":0.2312088246829199,""p50"":0.26640342267218514,""p75"":0.3968978901659563,""p90"":0.5184911496164868}","{""p10"":6.872796159148621,""p25"":11.246605477723865,""p50"":23.83864182055517,""p75"":78.70133582941389,""p90"":126.78704098812761}",42.5,"{""p10"":-24.268339804005908,""p25"":-6.465137761468578,""p50"":7.7727352045869775,""p75"":60.56389512964356,""p90"":109.7540970496465}",57.49999999999999,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":67.02903289111214,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":29,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":76.83464402771266}",76.83464402771266,76.33589694041426
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:leo-token:2026-09-25:7846c25c13f8f12e8aea9cea90f7463c3b553083e8090e9126005ba09011f699,leo-token,2026-09-25,8.835285186767578,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,10.68578073471293,32,"{""p10"":-10.40170406001804,""p25"":-6.970423423641595,""p50"":-4.700818217272307,""p75"":-1.1825919897177877,""p90"":0.0}",7,"{""p10"":8.003363572256362,""p25"":8.423126209332326,""p50"":8.720453864988073,""p75"":9.36724541167688,""p90"":9.96087977771146}","{""p10"":0.0,""p25"":1.124958784591762,""p50"":4.442148387806711,""p75"":9.063581011858307,""p90"":14.778768107456921}",55.00000000000001,"{""p10"":-9.41589996163527,""p25"":-4.664919906066356,""p50"":-1.2996900422805213,""p75"":6.0208608286465735,""p90"":12.739765238474257}",45.0,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":10.68578073471293,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":32,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":74.0193194204148}",74.0193194204148,72.98030513894898
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:leo-token:2026-09-25:7846c25c13f8f12e8aea9cea90f7463c3b553083e8090e9126005ba09011f699,leo-token,2026-09-25,8.835285186767578,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,16.01640581826638,32,"{""p10"":-14.575103043978112,""p25"":-9.655517621307204,""p50"":-6.770837612720382,""p75"":-3.902626970706577,""p90"":-1.495028594863027}",14,"{""p10"":7.79949334404071,""p25"":8.224699066791334,""p50"":8.71444069892615,""p75"":9.639794197505203,""p90"":10.836324324309835}","{""p10"":0.9005537636479954,""p25"":2.1579076386080978,""p50"":6.100024269317017,""p75"":14.047870235131278,""p90"":27.49681002648099}",57.49999999999999,"{""p10"":-11.723354943631609,""p25"":-6.910768663027503,""p50"":-1.3677485818161583,""p75"":9.105637155238878,""p90"":22.6482687909064}",42.5,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":16.01640581826638,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":32,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":74.0193194204148}",74.0193194204148,72.98030513894898
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:leo-token:2026-09-25:7846c25c13f8f12e8aea9cea90f7463c3b553083e8090e9126005ba09011f699,leo-token,2026-09-25,8.835285186767578,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,24.96166884382847,32,"{""p10"":-19.93206792040467,""p25"":-14.127729236811646,""p50"":-7.89497244079132,""p75"":-4.741332129602958,""p90"":-1.5973593551934806}",30,"{""p10"":7.61469683825915,""p25"":8.400948988627938,""p50"":8.981244278555582,""p75"":10.606383618356691,""p90"":12.698159359294726}","{""p10"":4.112700789801362,""p25"":7.260111125775781,""p50"":12.745843643997512,""p75"":28.960269450206898,""p90"":54.54657828746804}",47.5,"{""p10"":-13.814928694508678,""p25"":-4.915927318227789,""p50"":1.6520020429742877,""p75"":20.045741525600683,""p90"":43.720990221260706}",52.5,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":24.96166884382847,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":32,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":74.0193194204148}",74.0193194204148,72.98030513894898
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:leo-token:2026-09-25:7846c25c13f8f12e8aea9cea90f7463c3b553083e8090e9126005ba09011f699,leo-token,2026-09-25,8.835285186767578,2026-09-25,VALID,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,40,35.68871885135526,32,"{""p10"":-37.175223447551424,""p25"":-27.87050331059759,""p50"":-16.953723826968236,""p75"":-7.873889162178998,""p90"":-3.241911599031044}",60,"{""p10"":6.133676167998079,""p25"":7.156934066762749,""p50"":8.668725035343309,""p75"":10.31013415678367,""p90"":12.87874334696722}","{""p10"":4.252860712650173,""p25"":9.414132137321053,""p50"":16.254681967959783,""p75"":43.38274560451563,""p90"":92.24933921461164}",57.49999999999999,"{""p10"":-30.577496500233437,""p25"":-18.99600391528346,""p50"":-1.8851700641618452,""p75"":16.692714936071802,""p90"":45.76488562310862}",42.5,"{""MAE_vs_P50"":null,""N"":40,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":35.68871885135526,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":32,""historical_controls"":0,""label"":""PROVISIONAL_LIMITED"",""similarity"":74.0193194204148}",74.0193194204148,72.98030513894898
OFFICIAL_DAILY,market-lab:OFFICIAL_DAILY:b62324d376f3442bb54d88b256e33725,2026-09-25T13:31:53.742981Z,a6b2c40dafd78f282fde67b5deb5ea789ae1122b,True,lab:OFFICIAL_DAILY:stellar:2026-09-25:5a92e4e7bc21a0eb6c9f4b65ba350e9eae9afca9784996e32894cc67f791f9e4,stellar,2026-09-25,0.2190939933061599,2026-09-25,INSUFFICIENT_ANALOGUES,sha256:2eae2514610ede1a8b1265b1967ca84ff4fbe7219e35bd5db584d459c9652507,39,13.943050322579086,27,"{""p10"":-16.88767799331667,""p25"":-11.330251974419742,""p50"":-3.9565091093019533,""p75"":-1.045816502554353,""p90"":0.0}",7,"{""p10"":0.1836665371045025,""p25"":0.20310447711194168,""p50"":0.21823704142977843,""p75"":0.2336528628523676,""p90"":0.2531438213572934}","{""p10"":0.0,""p25"":2.4758364206431627,""p50"":6.423091300296946,""p75"":10.804940855844913,""p90"":18.420274715054525}",51.28205128205128,"{""p10"":-16.169980594653456,""p25"":-7.298016688150188,""p50"":-0.39113435446126443,""p75"":6.6450336344288985,""p90"":15.541196514480719}",48.717948717948715,"{""MAE_vs_P50"":null,""N"":39,""P10_P90_coverage"":null,""P25_P75_coverage"":null,""cone_width"":13.943050322579086,""data_quality"":""LIMITED_CLOSE_ONLY_INPUT"",""distinct_analogue_assets"":27,""historical_controls"":0,""label"":""INSUFFICIENT"",""similarity"":66.9767137395432}",66.9767137395432,66.76709049987137
